,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
84,162,BBC1 London,25-jun-2015,BBC News,00:10,350 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B1873?bcast=115916114,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B1873-BBC-News-2015-06-25T231000Z-BBC1-London.mp4/index.m3u8
85,164,BBC1 London,25-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B30AE?bcast=115907636,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B30AE-BBC-London-News-2015-06-25T123000Z-BBC1-London.mp4/index.m3u8
86,168,BBC1 London,25-jun-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B30A8?bcast=115908816,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B30A8-BBC-London-News-2015-06-25T212500Z-BBC1-London.mp4/index.m3u8
87,169,BBC1 London,29-jun-2015,BBC News,00:10,350 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C7DFF?bcast=115929183,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C7DFF-BBC-News-2015-06-29T231000Z-BBC1-London.mp4/index.m3u8
88,171,BBC1 London,29-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F78F1?bcast=115931589,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F78F1-BBC-London-News-2015-06-29T123000Z-BBC1-London.mp4/index.m3u8
89,175,BBC1 London,29-jun-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F78EB?bcast=116011289,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F78EB-BBC-London-News-2015-06-29T213000Z-BBC1-London.mp4/index.m3u8
90,176,BBC1 London,30-jun-2015,BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C7E37?bcast=116011348,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C7E37-BBC-News-2015-06-30T233500Z-BBC1-London.mp4/index.m3u8
91,178,BBC1 London,30-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F7905?bcast=115938727,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F7905-BBC-London-News-2015-06-30T123000Z-BBC1-London.mp4/index.m3u8
92,182,BBC1 London,30-jun-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F78FF?bcast=116018326,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F78FF-BBC-London-News-2015-06-30T213000Z-BBC1-London.mp4/index.m3u8
93,183,BBC1 London,7-jun-2015,BBC News,01:00,300 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A15B671?bcast=115785442,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A15B671-BBC-News-2015-06-07T000000Z-BBC1-London.mp4/index.m3u8
94,186,BBC1 London,7-jun-2015,BBC London News,18:15,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A15D5DD?bcast=115788223,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A15D5DD-BBC-London-News-2015-06-07T171500Z-BBC1-London.mp4/index.m3u8
95,188,BBC1 London,7-jun-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A15D5DA?bcast=115788694,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A15D5DA-BBC-London-News-2015-06-07T212000Z-BBC1-London.mp4/index.m3u8
96,189,BBC1 London,18-jun-2015,BBC News,00:10,350 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A0C6B?bcast=115858491,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A0C6B-BBC-News-2015-06-18T231000Z-BBC1-London.mp4/index.m3u8
97,190,BBC1 London,18-jun-2015,BBC News at One,13:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A0FFD?bcast=115861027,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A0FFD-BBC-News-at-One-2015-06-18T120000Z-BBC1-London.mp4/index.m3u8
98,191,BBC1 London,18-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B8943?bcast=115861143,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B8943-BBC-London-News-2015-06-18T123000Z-BBC1-London.mp4/index.m3u8
99,192,BBC News 24,18-jun-2015,BBC News at Six,18:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A0F91?bcast=115861670,Program has no transcript button.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A0F91-BBC-News-at-Six-2015-06-18T170000Z-BBC-News-24.mp4/index.m3u8
100,193,BBC1 London,18-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B8930?bcast=115861764,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B8930-BBC-London-News-2015-06-18T173000Z-BBC1-London.mp4/index.m3u8
